1,-13264.306829571724
2,-14840.846628546715
3,-3728.71397960186
4,-16477.203470349312
5,-11860.126460194588
6,-17751.92816054821
7,-22126.219245433807
8,-7162.572286605835
9,-4050.060709834099
10,-7692.453950047493
11,-20648.1149187088
12,-18014.60617029667
13,-204433.8259807825
14,-10423.263219118118
15,-5873.4775495529175
16,-12649.600534915924
17,-10801.961250662804
18,-4407.1171588897705
19,-18341.749492287636
20,-21813.979806780815
21,-8735.759906888008
22,-18068.539896965027
23,-16081.39313697815
24,-12687.792139410973
25,-23012.08191382885
26,-22499.974288344383
27,-13286.094622850418
28,-13078.65538096428
29,-10447.202867269516
30,-6255.140776276588
31,-29526.262360095978
32,-15242.057685732841
33,-9705.48272740841
34,-23899.956122279167
35,-3558.536330461502
36,-16273.226507902145
37,-11218.812916398048
38,-24152.383437633514
39,-280807.5773870945
40,-16493.54691529274
41,-3113.2416902780533
42,-4056.583827018738
43,-15895.754774451256
44,-12049.171914815903
45,-18444.572113752365
46,-18854.974117040634
47,-11805.701938986778
48,-15804.682880043983
49,-14681.385726332664
50,-10552.052625656128
51,-4866.635860919952
52,-13591.276717662811
53,-7775.033876538277
54,-5136.32099211216
55,-8574.361828327179
56,-23976.624633789062
57,-10234.658898711205
58,-19438.35604250431
59,-14349.689047217369
60,-12908.569475650787
61,-24046.633995771408
62,-16282.491388440132
63,-12315.438861250877
64,-4089.325551390648
65,-5747.081780195236
66,-11164.634609937668
67,-5277.133301258087
68,-21630.71725487709
69,-10275.283929347992
70,-30106.0913438797
71,-4286.62930560112
72,-4975.005050063133
73,-11715.662443757057
74,-13383.733605146408
75,-26900.021089076996
76,-15424.372619390488
77,-4562.547411322594
78,-20919.304810881615
79,-12137.950815320015
80,-6827.85821056366
81,-8655.746410489082
82,-9323.260153412819
83,-31295.028596520424
84,-17568.983459830284
85,-11044.120013594627
86,-10491.362901210785
87,-10898.096804141998
88,-9666.600225925446
89,-9445.987198114395
90,-21585.61266708374
91,-7943.969450592995
92,-13529.606975317001
93,-10528.819983363152
94,-23716.25607442856
95,-15916.621997952461
96,-5819.75043118
97,-18973.515374422073
98,-17730.990597963333
99,-15235.106914520264
100,-19744.103699088097
101,-4075.2320581674576
102,-18416.189315199852
103,-15027.397443890572
104,-13612.92124915123
105,-12808.368037700653
106,-9419.754439473152
107,-16352.143691182137
108,-27067.977548122406
109,-14311.361651539803
110,-23109.418227672577
111,-26678.955289125443
112,-12900.89247739315
113,-13681.338323950768
114,-16700.912922859192
115,-8180.141358375549
116,-15562.029535531998
117,-5612.675413250923
118,-12928.195027589798
119,-12582.823157787323
120,-22472.836150169373
121,-16688.407815933228
122,-15720.110676407814
123,-13071.272762775421
124,-13832.718612790108
125,-15582.685468792915
126,-8487.95708656311
127,-21322.75149846077
128,-85249.26412916183
129,-8050.028628826141
130,-10842.064893484116
131,-4174.403199315071
132,-7384.447968244553
133,-21260.544642686844
134,-19189.43361902237
135,-15125.1698615551
136,-276242.40337741375
137,-13129.229805588722
138,-11927.165652513504
139,-20612.868539452553
140,-20882.25434565544
141,-3534.2612322568893
142,-28294.550901532173
143,-16946.98502075672
144,-12282.408841371536
145,-16298.032872796059
146,-6741.680149674416
147,-17990.194360733032
148,-16008.081856369972
149,-19552.805304527283
150,-17581.491867899895
151,-18632.2857837677
152,-6095.081357002258
153,-12571.475273609161
154,-4200.507448673248
155,-16494.2108386755
156,-28552.663439393044
157,-4736.142383694649
158,-12138.459999322891
159,-3266.1905703544617
160,-7112.526294589043
161,-12503.33900475502
162,-17696.085247397423
163,-25118.40177798271
164,-17463.853177785873
165,-10966.909086346626
166,-29709.263610363007
167,-5711.257672667503
168,-15522.200197458267
169,-6694.650833487511
170,-3616.3062150478363
171,-13347.263827562332
172,-25559.43162703514
173,-12706.65217602253
174,-9034.09832251072
175,-14638.690325498581
176,-19882.92025923729
177,-7759.073739767075
178,-27488.425601005554
179,-14091.065022349358
180,-13085.842996001244
181,-13781.509461164474
182,-4628.69626224041
183,-15108.155504345894
184,-7426.229464650154
185,-26463.329284787178
186,-10830.251903057098
187,-5521.610113501549
188,-14277.35940003395
189,-7862.990810990334
190,-3302.97313952446
191,-13919.496651887894
192,-4443.106204152107
193,-14381.430412888527
194,-7641.9892374277115
195,-12117.565034866333
196,-4129.705220222473
197,-11114.726393222809
198,-17918.237909317017
199,-13848.054894924164
200,-7583.678040981293
201,-19686.654975175858
202,-10010.664863586426
203,-12016.86862373352
204,-15666.25264954567
205,-28548.525910139084
206,-18223.67878961563
207,-19117.420817494392
208,-3406.0035425424576
209,-11038.388149619102
210,-4424.105668544769
211,-18945.25377547741
212,-3965.7252925634384
213,-13376.769961833954
214,-8737.44671356678
215,-16549.797078728676
216,-21136.76288807392
217,-14186.509925961494
218,-17956.101043343544
219,-13088.684529662132
220,-9351.361405611038
221,-13532.708738327026
222,-4582.833749651909
223,-22610.566344618797
224,-8738.638330936432
225,-16892.14558529854
226,-11578.284730672836
227,-11471.034306168556
228,-18558.607531905174
229,-11265.265426039696
230,-11195.956151008606
231,-9152.068453371525
232,-16530.86675977707
233,-12609.989677786827
234,-13648.398365020752
235,-16872.816652536392
236,-8715.197252750397
237,-27377.20261335373
238,-8709.014065742493
239,-13172.045635581017
240,-15470.92594397068
241,-8717.572621583939
242,-15432.67572069168
243,-5613.2148151397705
244,-12608.227034330368
245,-7205.913598418236
246,-13740.96170592308
247,-11101.525396943092
248,-11435.325731158257
249,-3232.0608959198
250,-6436.1304886341095
251,-8064.659600138664
252,-14286.140729546547
253,-10090.387100934982
254,-28320.03071665764
255,-24328.006766200066
256,-5203.65003323555
257,-9934.215584397316
258,-17670.38115274906
259,-17753.187138199806
260,-10826.11534333229
261,-26823.816739320755
262,-11972.402421832085
263,-9736.957996368408
264,-16428.748527407646
265,-7748.035227179527
266,-9507.43273961544
267,-21198.272011995316
268,-15318.911128640175
269,-15167.710370182991
270,-11161.645395755768
271,-8513.400081157684
272,-8505.928277254105
273,-12904.137519955635
274,-15932.775185346603
275,-11653.224558353424
276,-12718.567660570145
277,-18596.002909898758
278,-17994.699491143227
279,-7693.074517250061
280,-10990.671457886696
281,-18003.592483878136
282,-16642.682223916054
283,-15263.027089953423
284,-21343.476138830185
285,-19980.957884430885
286,-6843.8879454135895
287,-9307.505085349083
288,-21977.715689897537
289,-3697.9725428819656
290,-4782.602733850479
291,-10907.838344097137
292,-18642.869872570038
293,-12419.019986867905
294,-9550.48020517826
295,-11940.030963659286
296,-16351.138639211655
297,-15055.523684382439
298,-12123.646485805511
299,-24143.176270127296
300,-836949.0504142046
301,-6466.991285085678
302,-3285.7171825170517
303,-5020.5217888355255
304,-21889.97745013237
305,-16678.57800781727
306,-6203.530537486076
307,-9105.349228262901
308,-5153.689407110214
309,-12549.52421939373
310,-4827.661507189274
311,-5046.578805088997
312,-12482.82144522667
313,-47627942.91870487
314,-3669.156586408615
315,-13263.137694835663
316,-18402.49380505085
317,-15917.5259578228
318,-16826.354935765266
319,-26145.621549129486
320,-12487.44302380085
321,-19063.677368164062
322,-5580.727975010872
323,-10165.45502436161
324,-11323.017971634865
325,-13895.04004073143
326,-8153.710006713867
327,-19078.939237117767
328,-11785.748764038086
329,-10128.172903180122
330,-15931.166880249977
331,-11135.958611607552
332,-11851.17104768753
333,-21032.343637228012
334,-17556.896039128304
335,-31714.79177379608
336,-15765.873227834702
337,-17283.607638955116
338,-34108.698674321175
339,-6957.613179683685
340,-7588.180737257004
341,-14354.154980063438
342,-17816.668612003326
343,-12684.876210093498
344,-17044.800477981567
345,-15916.120332360268
346,-19989.48585164547
347,-9400.404265403748
348,-10237.613353848457
349,-16659.87057220936
350,-6317.829638123512
351,-11785.017159223557
352,-15430.752925992012
353,-10642.197033286095
354,-10832.647192716599
355,-13082.203435778618
356,-22843.90751326084
357,-6711.886327147484
358,-15052.780697226524
359,-23493.716699004173
360,-6627.273740053177
361,-27640.4110994339
362,-4849.375462174416
363,-9067.48480129242
364,-21742.563926815987
365,-16676.98058784008
366,-13150.07178080082
367,-11994.424362182617
368,-13449.137864112854
369,-34496.39251112938
370,-12721.332848787308
371,-10556.248229384422
372,-3543.8764629364014
373,-20224.676118135452
374,-6966.061093688011
375,-8801.322815179825
376,-22239.804019331932
377,-5745.245338797569
378,-6337.545847892761
379,-10473.604129552841
380,-3412.1359473466873
381,-17091.18004155159
382,-29222.04337668419
383,-6025.716189146042
384,-11346.054287433624
385,-8162.7742384672165
386,-15659.862602472305
387,-12855.830664396286
388,-5384.105503439903
389,-21321.698139309883
390,-17685.754452466965
391,-10919.139284133911
392,-12620.8401542902
393,-14620.331897616386
394,-29335.42693209648
395,-8728.082440257072
396,-3369.1070996522903
397,-9715.9416680336
398,-3928.539633870125
399,-10681.17491710186
400,-21780.149700641632
401,-12169.137504935265
402,-13178.838228344917
403,-18048.859157919884
404,-7535.752062797546
405,-9487.769962310791
406,-7845.397114038467
407,-4712.971152305603
408,-13861.720785856247
409,-13074.966073513031
410,-18258.437144875526
411,-10021.211068034172
412,-13364.24920141697
413,-17455.256640672684
414,-20204.193457484245
415,-11982.544532895088
416,-13011.304260849953
417,-14824.154953956604
418,-16446.625348687172
419,-10474.432064414024
420,-16795.815833449364
421,-14004.113083958626
422,-17191.072935819626
423,-9063.419446825981
424,-3166.7913335561752
425,-9186.518320322037
426,-4768.6583288908005
427,-6931.2176204919815
428,-17186.668177962303
429,-12559.277787685394
430,-10816.590003728867
431,-9327.394900083542
432,-12883.902813911438
433,-9593.909635543823
434,-12432.785562515259
435,-6040.94150018692
436,-13224.253896474838
437,-6756.975115180016
438,-28805.36897969246
439,-6837.634466648102
440,-14352.222644686699
441,-13374.173549413681
442,-8954.603016495705
443,-11775.903860926628
444,-11802.954818367958
445,-5687.324564695358
446,-17782.8268917799
447,-4297.848626494408
448,-18344.24843585491
449,-9377.069536924362
450,-11678.17085301876
451,-23308.01953625679
452,-25952.562693595886
453,-13835.200927376747
454,-4138.852958440781
455,-11136.792257070541
456,-11807.574587464333
457,-20939.495743393898
