1,-1.9307336211204529
2,-2.6812950933497883
3,-2.7000827686861157
4,-1.1943815327687546
5,-1.3061371909017148
6,-1.5000076700622837
7,-0.978293326096593
8,-1.2979581436763208
9,-1.8544765572722366
10,-1.6346867642128509
11,-1.8695833538141515
12,-1.2262864770988624
13,-1.1859972065428028
14,-1.430575509382331
15,-1.4766183073495651
16,-1.7578423305179762
17,-1.6881895777251985
18,-0.6318232247254232
19,-1.0282102974601415
20,-1.9594935585434239
21,-0.989735302204887
22,-1.9362524417172307
23,-1.2682934213015769
24,-1.8121083908610873
25,-1.3818956310868884
26,-1.5468629946484382
27,-0.7734934990318658
28,-1.896306904964149
29,-1.41123980211301
30,-0.5783958945067033
31,-1.382367164052051
32,-1.0817881756358676
33,-1.411716763757997
34,-0.760155109067758
35,-1.928741658002966
36,-1.0252256399641435
37,-1.195868117498315
38,-2.405274589856466
39,-1.6450182399542435
40,-1.8849219439758196
1,-0.7804378870259161
2,-0.5590583578038174
3,-0.8316525842922936
4,-0.46898305457571277
5,-1.79569628782804
6,-1.033762830795407
7,-0.3608291553414386
8,-0.408768816333678
9,-1.1662649368203204
10,-0.9417147006159243
11,-1.3496493478443312
12,-0.9626974355468352
13,-1.376183937699171
14,-0.5252542423038948
15,-0.6414696510978367
16,-0.9144591819494963
17,-0.45213131381899274
18,-0.5315491975181632
19,-0.6862173623715838
20,-0.788311063622435
21,-1.2493060464668935
22,-0.9849880235951122
23,-1.082399554045304
24,-1.3219245218982298
25,-0.3739294868728425
26,-0.6401404061524765
27,-0.49378142535790515
28,-1.0338586398829586
29,-0.9916234753198094
30,-1.697961081629214
31,-1.224860291928053
32,-1.3402510328026551
33,-0.8489113755848097
34,-1.2078906390102067
35,-1.6926873599016068
36,-1.206884269092394
37,-1.0109614866475265
38,-0.5314545106763641
39,-1.2616372904570206
40,-0.9041848960130111
41,-0.3795608377456665
42,-1.9402068288429923
43,-0.9012545516179955
44,-0.7516924273222685
45,-0.7080474330031353
46,-1.6647186564902465
47,-1.217138838229908
48,-0.804261417803557
49,-0.9682902132824347
50,-1.1901440338410785
51,-0.804375466885774
52,-1.012204013777861
53,-0.8861079576114813
54,-0.6860850197335948
55,-0.4379318927725156
56,-0.8300352245050024
57,-1.076449555106785
58,-1.2332054677740623
59,-1.0958657681735025
60,-0.8862752761277888
61,-1.6719208774043293
62,-0.796285051262897
63,-0.29448876712633215
64,-0.8897701229131821
65,-0.8418172303490017
66,-0.7344322063366295
67,-1.1786829678134785
68,-0.9257769898201028
69,-1.0604520609809294
70,-0.895947612240988
71,-1.3171279008795576
72,-0.9213876695218294
73,-0.5133967980040306
74,-0.4227055462810636
75,-0.5568729697103085
76,-0.628225151863363
77,-0.874237315906809
78,-0.8515187791119451
79,-0.8729588509433799
80,-0.43071590236995533
81,-0.8148435862473433
82,-1.7131301905545924
83,-1.0276734886998715
84,-0.874396054171519
85,-0.7265813450018564
86,-1.3845491677884212
87,-0.7690443742192454
88,-1.47512878332701
89,-0.7904285367371308
90,-1.0247212587338355
91,-1.22397292798592
92,-0.777085657534392
93,-0.6112948184644719
94,-0.8522464265632961
95,-1.1600456215027306
96,-0.5445667645205622
97,-1.1256343066278431
98,-1.047981039260738
99,-0.29434218779854154
100,-1.6120658613287884
101,-0.7015156052253803
102,-0.6786191314458847
103,-1.3848948944360018
104,-0.4263966090808156
105,-0.20123172137472364
106,-1.0031139474601019
107,-0.6911193930233518
108,-0.70867579095455
109,-0.6474369808747409
110,-1.1311289024353028
111,-0.9065953557276063
112,-1.5187472772598267
113,-1.2017434696529223
114,-1.125214763827946
115,-1.0427694289580636
116,-0.9841543232547555
117,-0.8265386979199119
118,-0.9979802047212919
119,-0.8987937238942022
120,-0.8062477045473845
121,-0.7206977882592575
122,-0.8607040974255038
123,-0.8261429260795315
124,-1.322939403277241
125,-0.7513897881532708
126,-0.4858032080034415
127,-0.9923255836116586
128,-1.4677994986202405
